id anexLCA anhrLCA ancpLCA antdLCA andeLCA anpfCA anrcLCA anofLCA antgLCA anasLCA
10200 2 1 1 1 2 2 2 2 2 2
10201 2 1 2 2 1 1 1 2 2 1
10202 2 2 1 1 1 1 1 2 1 2
10203 2 1 1 1 2 1 1 1 2 2
10204 2 1 1 1 1 1 1 2 2 2
10205 2 1 1 1 1 1 1 2 2 2
10206 2 1 2 1 1 2 2 2 2 2
10207 1 2 1 1 1 1 2 2 2 2
10208 2 1 2 1 1 2 1 1 1 2
10209 1 2 1 1 1 1 2 2 2 2
10210 2 2 1 1 2 2 2 2 2 2
10211 2 1 1 1 2 2 1 2 2 2
10212 1 2 1 2 1 1 1 2 2 2
10213 2 1 2 1 1 1 1 1 2 2
10214 2 1 1 1 1 1 1 2 2 2
10215 2 1 2 1 1 1 2 2 2 2
10216 2 2 2 1 1 2 1 2 2 2
10217 1 1 1 1 1 2 2 1 2 2
10218 1 1 1 1 1 1 1 2 2 2
10219 1 1 1 1 2 1 2 1 2 2
10220 1 1 1 1 2 1 2 2 2 2
10221 1 2 1 1 2 2 1 2 2 2
10222 2 1 1 1 1 2 1 1 2 1
10223 2 1 2 2 1 1 2 2 2 2
10224 1 1 1 1 2 2 2 2 2 2
10225 1 1 1 1 1 1 1 2 1 1
10226 1 1 1 2 1 1 1 2 2 2
10227 2 1 1 1 1 2 1 2 2 2
10228 2 1 1 1 1 2 2 2 2 2
10229 2 2 2 1 1 1 2 2 2 2
10230 2 1 1 1 1 1 1 2 2 2
10231 1 2 1 1 2 1 2 2 2 2
10232 1 1 1 1 1 2 1 1 2 2
10233 2 1 1 1 1 1 1 2 2 2
10234 1 1 1 1 1 1 2 1 1 2
10235 2 2 1 1 2 1 2 2 2 2
10236 2 1 1 1 1 1 2 1 2 2
10237 2 1 1 1 1 1 1 1 1 2
10238 2 1 1 1 1 1 2 1 2 2
10239 2 1 2 1 2 1 1 2 2 2
10240 2 1 1 1 2 2 2 2 2 2
10241 2 1 2 1 1 1 1 1 2 2
10242 2 1 1 1 1 1 1 2 2 2
10243 2 2 2 1 1 1 1 1 1 2
10244 1 2 2 1 1 1 1 2 2 2
10245 2 2 2 1 1 2 2 1 2 2
10246 1 1 1 1 1 1 1 2 2 2
10247 2 1 1 2 2 1 1 2 1 2
10248 2 2 1 2 2 2 2 2 2 2
10249 1 1 1 1 1 1 1 2 2 2
10250 2 2 2 1 1 2 2 2 2 2
10251 2 1 1 1 1 1 2 2 1 2
10252 2 1 1 1 1 2 1 2 1 2
10253 1 2 1 1 1 1 1 2 1 2
10254 2 1 1 1 1 2 1 2 1 2
10255 1 2 1 2 2 1 2 2 2 2
10256 2 1 2 1 2 1 2 2 2 2
10257 2 1 2 1 2 1 2 2 2 2
10258 1 2 1 1 1 2 2 2 2 2
10259 2 1 1 1 2 2 2 2 2 2
10260 1 1 1 1 1 1 1 2 2 2
10261 2 2 2 2 2 2 2 2 2 2
10262 1 1 2 1 1 2 2 2 2 2
10263 1 1 1 2 1 1 1 1 2 2
10264 2 2 2 1 2 1 2 2 2 2
10265 2 1 1 2 2 2 2 2 2 2
10266 2 1 2 1 2 2 1 1 2 2
10267 2 1 1 1 1 2 1 2 2 1
10268 2 1 2 1 2 2 1 1 2 2
10269 1 2 2 2 1 1 1 2 1 2
10270 1 1 1 1 1 1 1 2 2 1
10271 2 1 2 2 1 1 1 1 2 2
10272 2 2 1 1 1 1 1 2 2 2
10273 1 2 1 1 1 1 1 2 2 2
10274 1 2 2 2 1 2 2 2 2 2
10275 2 1 1 1 1 1 1 2 2 2
10276 2 2 2 2 2 2 2 2 2 2
10277 1 1 1 1 1 1 1 1 1 1
10278 2 1 1 1 1 2 2 1 2 2
10279 2 1 2 1 1 1 1 2 2 2
10280 2 2 2 1 2 2 1 2 2 2
10281 2 1 1 2 1 1 1 2 2 2
10282 2 2 1 1 2 2 2 2 2 2
10283 2 1 2 2 1 2 1 2 2 2
10284 2 2 1 2 1 1 1 2 1 2
10285 2 1 2 2 1 1 1 1 1 1
10286 2 2 1 1 1 1 1 2 1 2
10287 2 1 1 1 1 1 1 2 2 2
10288 1 2 1 2 1 1 2 2 2 2
10289 2 1 1 1 1 2 2 2 2 2
10290 2 2 1 1 1 1 1 2 2 2
10291 2 1 1 1 1 2 1 2 2 2
10292 2 2 1 1 1 1 1 2 1 2
10293 2 2 1 1 1 2 1 2 2 2
10294 2 2 2 2 1 2 2 2 2 2
10295 2 1 1 2 1 1 1 2 2 2
10296 1 2 1 1 1 2 2 2 2 2
10297 1 1 1 1 1 1 2 2 2 2
10298 2 1 1 1 1 1 2 2 2 2
10299 2 1 1 1 1 1 1 2 1 2
10300 2 1 1 1 1 2 2 1 1 2
10301 1 1 1 2 1 1 1 1 1 1
10302 2 2 2 1 2 2 2 2 2 2
10303 1 2 1 1 1 1 1 2 2 2
10304 2 1 1 1 1 1 1 2 2 2
10305 2 2 1 1 1 1 1 2 2 2
10306 1 1 2 1 2 1 1 2 2 2
10307 2 2 1 2 2 1 2 2 2 2
10308 1 1 1 2 1 1 1 2 1 1
10309 2 1 1 1 1 2 2 2 2 2
10310 1 1 1 1 1 1 2 2 1 2
10311 1 2 1 1 2 1 2 1 2 2
10312 2 2 1 2 2 2 2 2 2 2
10313 2 2 2 1 1 1 1 1 2 2
10314 2 2 1 2 2 2 2 2 2 2
10315 2 1 1 1 2 2 2 2 2 2
10316 1 1 1 1 1 1 2 1 1 2
10317 1 1 1 1 2 1 2 2 2 2
10318 2 1 1 2 2 1 1 2 1 2
10319 2 1 1 1 1 1 1 2 2 2
10320 2 1 1 1 2 2 2 2 2 2
10321 2 2 1 2 2 2 2 2 2 2
10322 1 1 1 1 1 1 1 2 2 2
10323 1 1 1 1 2 2 2 2 1 2
10324 2 1 1 1 1 1 1 1 2 2
10325 1 1 1 1 1 2 1 2 1 2
10326 1 1 1 1 1 1 2 2 1 2
10327 2 2 1 1 2 1 2 2 2 2
10328 2 1 1 1 1 1 1 2 2 2
10329 2 1 1 2 1 1 1 2 2 2
10330 2 2 1 2 2 2 1 2 2 2
10331 2 2 1 1 1 1 1 2 2 2
10332 1 1 1 1 1 1 1 1 2 1
10333 1 1 1 2 2 2 1 2 2 2
10334 2 1 1 1 2 1 2 1 2 2
10335 2 2 1 1 1 2 2 2 2 2
10336 2 1 2 1 2 2 2 2 2 2
10337 2 1 1 1 1 1 1 2 1 1
10338 2 1 1 1 2 2 2 2 2 2
10339 2 1 2 1 1 2 2 2 2 2
10340 2 1 1 1 1 2 2 2 2 2
10341 2 1 2 1 2 2 2 2 2 2
10342 2 1 1 1 2 2 2 2 2 2
10343 1 1 1 1 1 1 1 2 1 2
10344 2 2 1 1 1 1 1 2 2 2
10345 1 1 1 1 1 2 1 2 2 2
10346 1 1 1 1 1 1 1 2 1 2
10347 2 1 1 2 1 2 1 2 1 2
10348 1 2 1 1 1 2 1 2 1 2
10349 2 2 2 2 2 2 1 2 2 2
10350 2 2 2 1 1 1 2 2 2 2
10351 2 2 2 1 2 2 1 2 2 2
10352 2 1 2 2 1 2 2 2 2 2
10353 2 2 1 1 1 1 1 1 1 2
10354 2 1 2 2 1 1 2 2 2 2
10355 2 1 1 1 1 1 1 1 2 2
10356 2 1 1 1 2 2 2 1 2 2
10357 1 2 1 2 1 2 2 2 2 2
10358 2 1 1 1 1 1 1 2 2 2
10359 2 1 1 1 1 1 1 2 1 2
10360 1 1 1 1 1 1 1 2 1 2
10361 2 1 1 1 2 2 2 1 2 2
10362 2 1 2 2 1 1 1 2 1 2
10363 1 1 1 1 1 1 1 1 2 2
10364 1 2 1 1 2 1 1 2 2 2
10365 2 2 2 2 2 2 2 2 2 2
10366 2 2 2 2 2 2 2 2 2 2
10367 2 1 1 1 1 1 1 2 2 2
10368 1 2 2 1 2 2 1 2 2 2
10369 2 2 1 1 1 1 1 2 2 2
10370 2 2 1 1 2 1 1 2 2 2
10371 2 1 1 2 1 1 1 2 2 2
10372 1 1 1 1 1 1 1 1 2 2
10373 1 1 2 2 1 2 2 2 1 2
10374 1 1 1 1 2 2 1 2 2 2
10375 2 1 1 1 1 2 1 2 2 2
10376 2 1 1 1 1 1 1 2 2 1
10377 2 2 2 2 2 2 1 2 2 2
10378 1 1 1 2 1 1 1 2 2 2
10379 2 2 1 1 2 1 2 2 2 2
10380 2 1 2 1 1 1 1 2 2 2
10381 2 1 1 1 2 2 2 2 2 2
10382 2 1 1 1 2 1 2 2 2 2
10383 1 2 2 2 1 2 1 2 2 2
10384 2 1 1 1 2 2 1 1 2 2
10385 2 1 1 1 1 1 1 2 2 2
10386 2 2 2 2 2 2 1 2 2 2
10387 2 2 1 1 1 1 2 2 2 2
10388 1 1 1 1 2 2 1 2 2 2
10389 2 2 1 1 1 1 1 2 2 2
10390 2 1 2 2 1 1 1 2 2 2
10391 1 2 1 1 2 1 2 2 2 2
10392 2 1 1 1 2 1 2 2 2 2
10393 2 2 1 1 1 1 2 2 2 2
10394 1 1 1 1 1 1 2 2 2 1
10395 2 1 1 1 2 2 2 2 1 2
10396 1 2 1 1 1 2 2 2 2 2
10397 1 1 1 1 1 1 1 1 2 2
10398 2 2 2 1 2 1 1 2 2 1
10399 2 2 2 1 2 2 1 2 2 2
10400 1 2 1 1 2 2 1 2 2 2
10401 2 1 1 1 1 1 1 2 2 2
10402 2 1 1 1 1 2 2 2 2 1
10403 2 1 1 1 1 2 1 2 2 2
10404 1 1 1 1 1 1 1 2 1 2
10405 2 1 2 1 2 2 1 2 2 2
10406 1 2 1 1 2 2 2 2 2 2
10407 2 2 1 1 1 2 2 2 1 2
10408 1 1 1 1 2 1 1 2 2 2
10409 1 1 1 1 1 2 1 2 2 2
10410 1 1 1 1 1 2 2 2 2 2
10411 1 2 1 1 1 2 1 1 2 2
10412 2 1 2 2 2 1 1 1 2 2
10413 1 1 1 1 1 2 2 2 2 2
10414 2 1 2 1 1 1 1 2 1 2
10415 2 2 2 1 1 1 1 2 2 2
10416 2 1 1 1 1 1 1 2 2 2
10417 1 1 1 1 1 1 2 2 2 2
10418 2 1 1 1 1 1 2 2 2 2
10419 1 1 1 1 1 1 1 2 2 2
10420 1 2 1 1 1 1 1 2 2 2
10421 2 1 2 2 2 2 1 2 2 2
10422 1 2 1 1 1 2 2 2 2 2
10423 2 1 1 1 1 1 2 2 1 2
10424 2 2 1 1 2 2 2 2 2 2
10425 2 2 1 1 2 1 2 2 2 2
10426 2 1 1 1 1 1 1 1 2 2
10427 2 2 1 1 1 1 2 2 2 2
10428 2 1 1 1 2 2 1 2 2 2
10429 2 1 1 2 1 1 1 2 2 2
10430 2 1 1 2 1 2 1 2 1 2
10431 1 1 1 2 1 1 2 2 2 2
10432 2 1 2 2 1 2 2 2 2 2
10433 2 1 1 2 1 2 1 2 1 2
10434 2 2 1 2 2 2 2 2 2 2
10435 2 1 1 1 2 2 2 1 2 2
10436 2 2 2 2 2 1 1 2 1 2
10437 2 2 1 1 2 1 2 1 2 2
10438 2 1 1 1 2 2 1 2 2 2
10439 2 1 1 1 1 1 1 2 2 2
10440 2 1 2 1 1 1 1 2 2 2
10441 2 2 1 1 1 1 1 2 1 1
10442 2 2 2 1 1 1 1 2 2 2
10443 2 2 1 1 2 2 1 2 2 2
10444 1 1 1 1 1 2 1 1 1 2
10445 2 2 1 1 1 2 1 2 2 2
10446 2 1 2 1 1 2 1 2 2 2
10447 2 2 1 1 1 1 1 2 2 2
10448 2 1 2 2 1 2 1 2 2 2
10449 2 1 1 1 2 1 1 2 2 2
10450 2 2 2 2 2 2 2 2 2 1
10451 2 2 2 1 1 2 2 2 2 2
10452 1 1 1 1 1 1 1 2 1 1
10453 2 2 1 1 1 2 1 2 2 2
10454 2 2 2 2 2 1 2 1 2 2
10455 2 2 1 2 1 1 2 2 2 2
10456 2 2 2 1 1 2 1 2 2 2
10457 1 2 1 1 1 1 1 2 2 2
10458 2 1 1 1 2 2 1 2 2 2
10459 2 2 1 1 1 1 1 2 2 2
10460 2 1 1 1 2 2 1 2 2 2
10461 1 1 1 1 1 1 1 2 1 2
10462 2 1 1 1 2 1 1 2 2 2
10463 2 1 2 2 2 2 2 2 2 2
10464 2 1 2 2 1 2 1 2 2 2
10465 2 1 1 1 2 2 2 2 2 2
10466 2 2 1 1 1 1 2 2 2 2
10467 2 1 1 2 1 1 2 1 2 2
10468 1 2 1 2 1 1 1 2 2 2
10469 2 1 1 2 1 1 1 2 2 2
10470 2 2 2 2 1 2 1 2 1 2
10471 1 1 1 1 1 2 2 2 1 2
10472 2 1 1 1 2 2 1 2 2 2
10473 2 1 2 2 1 2 2 2 2 2
10474 2 1 1 1 2 1 1 2 2 2
10475 1 1 1 1 1 1 1 2 2 2
10476 1 1 1 2 1 2 1 2 1 2
10477 2 2 2 1 1 1 2 2 2 2
10478 2 1 1 1 1 1 1 2 1 2
10479 2 1 1 1 1 1 1 1 1 1
10480 2 2 1 1 2 2 2 2 2 2
10481 2 2 2 1 1 2 2 2 2 2
10482 2 2 1 2 1 2 2 2 2 2
10483 1 2 2 2 2 1 1 2 2 2
10484 2 1 1 1 1 1 1 1 2 2
10485 2 2 1 2 2 2 2 2 2 2
10486 2 2 1 1 1 2 1 2 2 2
10487 2 2 1 1 1 2 1 2 2 2
10488 1 1 2 2 2 1 2 2 2 2
10489 2 2 1 2 1 1 1 1 1 2
10490 2 1 1 1 1 2 1 2 1 2
10491 2 2 1 2 1 1 2 2 2 2
10492 2 2 2 2 1 2 1 2 2 2
10493 1 1 2 1 1 1 1 2 2 2
10494 2 2 1 1 1 1 2 2 2 2
10495 2 1 1 2 2 1 1 2 2 2
10496 2 2 1 1 1 2 1 2 1 2
10497 2 2 1 1 2 2 2 2 2 2
10498 2 2 2 1 1 1 2 1 2 2
10499 1 1 1 1 1 2 1 1 2 2
10500 1 1 1 1 1 1 1 2 2 2
10501 2 2 2 1 2 2 1 2 2 2
10502 2 1 1 2 1 2 1 1 2 2
10503 1 1 1 1 1 1 1 2 1 2
10504 1 2 1 2 1 1 2 2 2 2
10505 1 2 1 1 1 1 1 2 2 2
10506 2 2 1 1 1 2 2 2 2 2
10507 2 2 2 2 2 2 2 2 2 2
10508 2 2 2 2 1 1 1 2 2 2
10509 1 1 1 2 1 1 1 2 2 2
10510 2 2 1 1 2 2 1 2 2 2
10511 2 1 1 1 1 2 1 2 2 2
10512 2 1 1 1 1 1 1 1 1 1
10513 2 1 1 1 2 1 1 2 2 2
10514 2 1 2 2 1 2 1 1 2 2
10515 2 2 2 2 2 1 1 2 2 2
10516 2 2 1 1 1 1 1 2 1 2
10517 2 1 1 1 1 1 1 2 1 2
10518 2 1 1 1 2 1 2 2 2 2
10519 1 2 2 2 1 2 2 2 2 2
10520 1 1 1 1 1 1 1 1 2 2
10521 2 2 2 2 1 2 2 2 2 2
10522 2 2 2 2 2 2 1 2 2 2
10523 1 2 1 1 1 1 1 2 2 2
10524 1 1 1 1 1 1 1 1 1 2
10525 2 2 1 2 2 1 2 2 2 2
10526 2 1 1 1 1 1 2 2 1 2
10527 2 1 2 2 2 1 2 2 2 2
10528 2 1 1 1 2 1 1 2 2 2
10529 1 1 1 2 1 1 2 2 2 2
10530 1 1 1 1 1 1 1 1 1 1
10531 2 2 2 1 1 2 2 2 2 2
10532 2 1 2 2 2 2 2 2 2 2
10533 2 2 1 1 2 2 2 2 2 2
10534 1 1 1 1 1 2 1 2 2 2
10535 2 2 2 2 2 1 1 2 2 2
10536 2 1 2 1 1 2 1 2 2 2
10537 1 1 1 1 1 1 1 2 2 2
10538 2 1 1 2 2 1 2 2 2 2
10539 2 2 2 1 1 2 2 2 1 2
10540 1 1 1 2 1 1 1 2 1 2
10541 2 1 1 1 1 1 1 2 2 2
10542 1 1 2 2 2 2 2 2 2 2
10543 2 2 1 1 2 2 1 2 2 2
10544 1 2 1 1 1 2 1 2 2 2
10545 2 1 1 1 1 1 1 2 2 2
10546 1 2 2 2 2 2 2 2 2 2
10547 1 2 1 1 2 1 1 2 2 2
10548 2 2 2 1 1 1 1 2 1 2
10549 2 1 1 1 1 1 1 2 2 2
10550 1 2 1 1 1 1 2 2 2 2
10551 2 2 1 1 1 2 1 2 2 2
10552 2 1 1 1 2 1 1 1 2 2
10553 1 2 1 2 1 2 2 2 2 2
10554 2 2 2 2 1 2 2 2 2 2
10555 1 2 1 1 1 1 1 2 2 2
10556 2 2 1 1 1 2 2 2 1 2
10557 2 1 1 1 1 2 1 1 2 1
10558 1 1 1 1 1 1 2 2 2 2
10559 2 2 1 1 2 2 1 2 2 2
10560 2 1 1 1 1 1 1 2 1 2
10561 2 2 2 1 1 1 2 2 2 2
10562 1 1 1 1 1 1 1 2 1 1
10563 2 1 1 1 2 2 1 2 2 2
10564 2 2 1 2 1 1 1 2 2 2
10565 2 2 1 1 1 2 1 2 1 2
10566 1 1 2 1 1 1 1 1 2 2
10567 2 2 2 2 2 1 2 2 2 2
10568 2 2 2 2 1 2 1 2 2 2
10569 1 1 2 1 2 2 1 2 2 2
10570 2 1 1 1 1 1 1 1 1 2
10571 1 1 1 1 1 1 1 2 2 2
10572 2 2 1 1 2 2 2 2 2 2
10573 2 2 2 1 1 1 2 2 2 2
10574 2 2 1 2 2 2 2 2 2 2
10575 2 1 2 1 1 2 2 2 2 2
10576 1 1 1 1 1 2 2 2 1 2
10577 1 1 1 1 1 1 1 1 2 2
10578 2 1 1 1 1 2 1 2 2 2
10579 1 2 1 1 2 1 1 2 1 2
10580 2 2 1 1 1 1 2 2 2 2
10581 2 1 1 1 2 1 1 2 2 2
10582 1 2 1 1 1 1 2 2 2 2
10583 1 1 1 1 2 1 1 2 1 2
10584 1 2 2 1 2 1 1 2 2 2
10585 2 1 1 1 1 1 1 2 2 2
10586 2 2 1 1 2 1 2 2 2 2
10587 2 2 2 1 1 1 2 2 2 2
10588 2 1 1 2 1 1 1 2 2 2
10589 2 1 2 1 2 2 2 2 2 2
10590 2 1 1 1 1 1 1 2 2 2
10591 1 1 1 1 2 1 1 2 2 2
10592 2 2 1 1 1 2 1 1 2 2
10593 2 2 1 1 1 1 2 2 1 2
10594 2 2 1 1 1 1 1 2 2 2
10595 1 2 2 2 1 1 2 2 2 2
10596 1 2 2 1 2 1 1 2 2 2
10597 2 2 2 2 2 1 2 2 2 1
10598 2 1 1 1 1 1 1 2 1 2
10599 2 2 1 1 2 1 1 2 2 2
10600 1 1 1 1 1 1 1 2 2 2
10601 2 2 1 1 2 2 1 2 2 2
10602 2 1 1 2 2 1 1 2 2 2
10603 2 2 1 2 2 2 1 1 2 2
10604 2 2 1 1 1 1 2 2 2 2
10605 2 1 1 1 2 1 1 2 2 2
10606 2 1 1 1 1 1 1 2 2 2
10607 2 2 1 1 2 2 2 2 2 2
10608 1 1 1 1 1 1 1 2 1 2
10609 2 2 2 2 1 2 2 2 2 2
10610 2 1 1 1 2 1 2 2 1 2
10611 2 1 1 1 1 1 2 2 2 2
10612 2 2 1 1 2 2 1 2 2 2
10613 1 2 2 1 1 1 2 1 2 2
10614 2 2 2 2 1 1 1 2 2 2
10615 1 2 1 1 1 1 1 2 2 2
10616 2 1 1 1 1 2 2 2 2 2
10617 2 2 2 2 2 2 2 2 2 2
10618 1 1 1 1 1 1 2 2 2 2
10619 2 2 1 1 1 1 1 2 1 2
10620 2 1 1 2 2 1 2 2 1 2
10621 2 2 2 1 2 1 1 1 2 2
10622 1 2 1 1 1 2 2 2 2 2
10623 2 1 1 1 1 2 1 2 1 2
10624 2 2 1 1 1 2 1 1 2 2
10625 2 1 1 1 2 1 1 2 2 2
10626 2 2 1 1 1 1 2 2 2 2
10627 2 2 2 2 2 2 2 2 2 2
10628 2 1 2 1 2 1 1 2 2 2
10629 1 1 1 1 1 1 1 2 1 2
10630 2 2 1 2 2 2 1 2 2 2
10631 2 2 1 1 2 2 1 2 2 2
10632 2 1 1 1 1 1 1 1 1 2
10633 1 1 1 1 1 1 1 2 1 2
10634 2 2 1 1 1 1 2 2 2 2
10635 2 2 1 1 2 2 2 2 2 2
10636 2 2 1 1 1 1 1 1 1 1
10637 2 1 1 1 1 1 2 2 1 2
10638 2 1 2 1 1 1 1 1 1 1
10639 1 2 1 1 1 1 1 2 1 1
10640 1 2 1 1 1 1 1 2 2 2
10641 1 2 2 1 1 2 2 2 2 2
10642 2 1 1 1 1 2 1 2 2 2
10643 1 2 1 1 1 1 2 2 2 2
10644 2 1 1 1 2 1 1 2 2 2
10645 2 2 1 1 2 2 2 2 2 1
10646 1 1 1 1 1 1 2 2 2 2
10647 2 1 1 1 1 1 1 2 2 2
10648 1 2 1 2 1 2 1 2 2 2
10649 2 2 2 1 1 1 1 1 2 1
10650 2 2 1 1 1 2 2 2 2 2
10651 1 1 1 1 1 1 1 2 2 2
10652 2 1 1 1 1 1 1 1 2 2
10653 2 2 1 1 1 1 2 2 1 2
10654 2 2 1 1 1 1 1 2 1 2
10655 1 2 2 2 2 2 2 2 2 2
10656 2 2 2 1 2 2 1 2 2 2
10657 2 1 2 1 1 2 2 1 2 2
10658 2 1 1 1 1 1 1 2 2 1
10659 1 2 1 1 1 2 1 2 2 2
10660 2 1 1 1 1 1 1 2 1 2
10661 2 2 2 1 1 2 1 2 1 2
10662 2 2 1 1 2 2 1 2 2 2
10663 2 1 1 1 1 1 2 2 2 2
10664 2 1 1 1 1 1 1 2 2 2
10665 2 1 2 2 1 2 1 1 2 2
10666 2 2 1 2 2 1 2 2 2 2
10667 2 2 2 2 2 2 1 2 2 2
10668 2 2 2 1 1 1 2 2 2 2
10669 1 2 1 1 1 1 2 2 2 2
10670 2 1 1 1 1 1 1 2 2 1
10671 2 1 2 1 2 2 1 2 2 2
10672 1 2 2 1 1 1 1 2 1 2
10673 2 2 1 1 1 2 2 1 2 2
10674 2 1 1 2 1 1 1 2 1 2
10675 2 2 1 1 2 1 2 2 2 2
10676 2 1 2 1 1 2 1 1 2 2
10677 2 1 1 1 1 1 1 1 2 2
10678 2 1 1 1 1 2 1 2 2 2
10679 2 1 1 1 1 1 1 1 2 2
10680 2 1 1 1 2 1 1 2 2 2
10681 2 1 1 2 1 1 1 2 2 2
10682 2 2 1 1 1 1 2 2 1 2
10683 2 2 2 2 2 2 1 2 2 2
10684 2 1 2 1 2 2 2 2 2 2
10685 2 1 2 1 1 1 1 2 2 2
10686 1 1 1 1 1 1 1 2 1 2
10687 2 1 1 1 1 1 2 2 2 2
10688 2 2 2 2 1 1 2 2 2 2
10689 1 1 1 1 1 1 1 1 2 2
10690 2 1 1 1 1 1 1 1 1 2
10691 2 1 2 1 1 2 2 1 2 2
10692 1 2 1 1 1 1 1 2 2 2
10693 2 2 1 1 1 1 2 2 1 2
10694 1 1 1 1 1 2 1 2 2 2
10695 1 2 1 1 1 2 1 2 2 1
10696 1 1 1 1 1 1 1 1 1 2
10697 2 2 1 2 2 2 1 2 2 2
10698 2 2 2 2 2 2 2 2 2 2
10699 2 1 1 2 1 1 1 2 1 2
10700 2 1 1 1 2 1 1 2 2 2
10701 1 1 1 2 2 1 1 2 1 2
10702 1 2 1 1 1 1 2 2 2 2
10703 2 1 1 1 1 1 1 2 1 1
10704 2 1 1 1 1 1 1 2 2 2
10705 2 2 1 1 2 1 2 2 2 2
10706 2 2 1 1 1 2 1 2 2 2
10707 2 1 1 1 1 1 1 2 2 1
10708 2 1 1 1 1 1 1 2 1 1
10709 1 1 1 1 1 1 1 1 1 2
10710 2 2 1 1 1 2 2 1 2 2
10711 2 2 1 2 2 2 1 2 2 2
10712 1 1 1 2 1 1 1 1 1 2
10713 2 2 1 1 2 2 1 2 1 2
10714 1 1 1 1 1 1 1 2 2 2
10715 2 1 1 1 1 1 1 1 2 2
10716 2 2 2 1 1 1 2 2 1 2
10717 2 2 1 1 2 2 2 2 2 2
10718 2 2 1 1 1 2 2 2 2 2
10719 1 1 1 1 1 1 1 2 2 2
10720 2 2 2 2 2 2 2 2 2 2
10721 2 2 1 1 1 1 2 2 2 2
10722 2 1 1 1 2 2 1 1 2 2
10723 2 2 1 1 1 1 2 2 2 2
10724 2 1 1 1 1 1 1 2 2 2
10725 2 1 1 1 1 1 1 2 2 2
10726 2 2 1 1 1 1 2 1 2 2
10727 2 1 1 1 1 1 1 1 2 2
10728 2 1 1 1 1 1 1 2 2 2
10729 2 1 2 1 2 2 2 2 1 2
10730 2 2 1 1 1 1 2 1 2 2
10731 2 2 1 1 1 1 1 2 2 2
10732 2 2 1 2 1 1 1 2 2 2
10733 1 2 1 1 2 2 2 2 2 2
10734 2 2 1 1 2 2 1 2 2 2
10735 1 1 1 1 1 2 2 1 2 1
10736 2 1 1 2 1 1 1 2 1 2
10737 1 1 2 2 1 1 2 2 1 2
10738 1 2 1 1 2 1 2 2 2 2
10739 2 1 1 1 1 1 1 2 1 2
10740 2 2 1 1 1 1 2 1 1 2
10741 2 1 1 1 2 2 1 1 2 2
10742 2 1 1 1 1 1 2 2 1 2
10743 1 1 1 1 1 1 1 2 1 2
10744 2 2 1 1 1 2 1 2 2 2
10745 2 1 2 1 1 2 2 2 2 2
10746 2 1 1 2 1 1 2 2 1 2
10747 2 2 1 1 1 2 1 2 2 2
10748 1 1 1 1 1 1 1 1 1 2
10749 1 1 1 1 1 2 1 2 2 2
10750 2 1 1 1 1 2 1 2 1 2
10751 2 1 1 1 2 1 1 2 2 2
10752 1 1 1 1 1 1 1 2 2 2
10753 1 1 1 1 2 1 1 2 1 2
10754 2 1 2 2 1 2 1 2 2 2
10755 2 1 1 1 1 1 2 2 2 2
10756 2 2 2 2 2 2 2 2 2 2
10757 2 2 1 1 2 2 2 2 2 1
10758 2 1 1 1 1 2 2 2 2 2
10759 1 2 2 2 2 2 1 2 2 2
10760 2 2 2 2 1 1 1 2 2 2
10761 2 2 1 1 2 1 2 2 2 2
10762 2 1 1 1 2 1 1 2 2 2
10763 2 1 1 1 1 1 2 1 2 2
10764 2 2 2 1 1 2 1 2 2 2
10765 2 2 1 1 1 1 1 2 2 1
10766 2 1 1 1 1 1 2 2 2 2
10767 1 1 1 1 2 2 1 2 2 2
10768 2 1 1 2 1 1 1 2 1 2
10769 2 1 2 1 1 2 1 2 2 2
10770 1 1 1 1 1 1 1 2 2 2
10771 1 1 1 1 1 1 1 2 1 2
10772 2 2 1 1 1 2 2 2 2 2
10773 2 1 2 2 2 1 1 2 2 2
10774 2 1 2 1 1 1 1 2 1 2
10775 1 1 2 1 2 1 1 2 2 2
10776 1 1 1 1 1 1 1 2 1 2
10777 2 2 2 1 1 1 1 2 2 2
10778 2 2 1 1 2 2 2 2 2 2
10779 2 2 1 1 1 2 2 2 2 2
10780 1 1 1 1 2 1 2 2 2 2
10781 1 2 1 1 1 1 1 2 2 2
10782 2 2 1 2 2 2 2 2 2 2
10783 2 2 1 1 1 1 1 2 2 2
10784 2 2 1 1 1 1 1 2 2 2
10785 1 2 2 2 1 2 1 2 2 2
10786 2 2 1 1 1 1 1 2 2 2
10787 2 1 1 1 1 1 2 2 1 2
10788 1 1 1 1 1 2 2 2 1 1
10789 1 2 1 1 1 1 1 2 2 2
10790 1 2 2 1 1 2 2 2 2 2
10791 2 1 1 1 2 1 1 2 2 2
10792 2 2 1 1 1 1 1 2 2 2
10793 1 1 1 1 1 1 1 2 2 2
10794 2 2 1 1 2 1 1 2 2 2
10795 2 2 2 2 2 2 2 2 2 2
10796 2 1 1 1 1 1 1 2 1 2
10797 2 2 1 1 1 1 1 2 2 2
10798 2 2 1 1 1 1 1 2 1 2
10799 2 1 2 1 1 1 1 2 2 2
10800 2 1 2 1 1 1 2 2 2 2
10801 1 1 2 1 1 1 1 2 1 1
10802 1 1 2 2 2 2 2 2 2 2
10803 2 2 1 1 2 1 1 2 2 2
10804 1 1 1 1 1 1 1 2 2 2
10805 1 2 1 1 1 1 1 2 2 2
